value,count,class,zone,group
0.7177,531,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7178,195,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7179,360,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.718,256,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7181,38,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7182,299,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7183,428,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7184,64,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7185,36,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7186,122,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7187,369,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7188,104,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7189,80,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.719,62,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7191,86,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7192,53,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7193,23,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7194,538,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7195,604,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7196,135,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7197,59,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7198,27,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7199,315,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.72,43,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7201,32,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7202,191,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7203,282,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7204,438,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7205,49,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7206,605,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7207,1527,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7208,93,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7209,3165,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.721,458,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7211,2589,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7212,204,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7213,463,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7214,156,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7215,63,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7216,163,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7217,2446,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7218,474,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7219,44,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.722,23,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7221,35,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7222,163,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7223,3456,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7224,696,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7225,92,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7226,761,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7227,458,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7228,78,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7229,42,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.723,50,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7231,26,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7232,208,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7233,201,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7234,687,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7235,5723,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7236,414,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7237,68,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7238,128,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7239,129,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.724,376,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7241,220,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7242,72,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7243,49,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7244,73,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7245,373,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7246,861,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7247,124,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7248,74,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7249,45,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.725,38,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7251,275,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7252,1349,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7253,75,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7254,40,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7255,5846,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7256,323,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7257,550,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7258,687,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7259,368,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.726,364,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7261,16,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7262,512,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7263,24,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7264,90,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7265,279,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7266,74,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7267,141,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7268,44,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7269,73,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.727,41,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7271,86,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7272,253,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7273,1420,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7274,94,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7275,211,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7276,69,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7277,76,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7278,196,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7279,64,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.728,99,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7281,3822,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7282,38,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7283,357,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7284,2867,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7285,19,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7286,989,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7287,30,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7288,48,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7289,1273,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.729,2077,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7291,143,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7292,119,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7293,120,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7294,25,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7295,77,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7296,1116,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7297,68,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7298,55,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7299,653,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.73,183,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7301,131,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7302,1355,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7303,36,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7304,135,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7305,302,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7306,157,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7307,232,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7308,67,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7309,721,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.731,140,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7311,257,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7312,144,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7313,608,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7314,798,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7315,107,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7316,63,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7317,651,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7318,65,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7319,32,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.732,518,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7321,182,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7322,206,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7323,24,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7324,220,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7325,703,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7326,343,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7327,59,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7328,368,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7329,679,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.733,35,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7331,348,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7332,97,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7333,343,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7334,3294,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7335,731,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7336,520,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7337,138,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7338,4290,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7339,43,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.734,442,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7341,5912,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7342,942,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7343,217,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7344,856,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7345,287,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7346,589,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7347,814,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7348,424,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7349,37,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.735,234,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7351,3642,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7352,859,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7353,210,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7354,60,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7355,979,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7356,25,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7357,90,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7358,109,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7359,97,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.736,251,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7361,54,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7362,1514,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7363,398,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7364,579,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7365,555,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7366,245,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7367,1631,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7368,221,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7369,829,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.737,90,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7371,39,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7372,665,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7373,1049,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.73740000000000006,99,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7375,5328,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7376,50,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7377,24,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7378,1194,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7379,392,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.738,431,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7381,3429,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7382,186,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7383,1128,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7384,462,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7385,28,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7386,6479,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7387,310,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7388,326,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7389,999,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.739,41,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7391,144,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7392,316,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7393,170,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7394,517,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7395,104,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7396,127,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7397,22,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7398,318,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7399,23,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.74,1225,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7401,261,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7402,827,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7403,6197,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7404,364,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7405,301,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7406,813,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7407,43,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7408,1751,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7409,790,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.741,253,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7411,828,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7412,47,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7413,65,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7414,134,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7415,41,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7416,37,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7417,151,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7418,915,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7419,732,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.742,239,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7421,1310,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7422,275,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7423,182,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7424,597,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7425,200,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7426,3050,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7427,171,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7428,337,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
0.7429,1348,Tropical & Subtropical Moist Broadleaf Forests,1,Invertebrades
